text,images,videos,gender
"""পলকে পলকে ঝলসি উঠিছে ঝলকে ঝলকে
শান্ত হাসির করুণ আলোকে ভাতিছে নয়নপাতে""
Campus lake, Oct 27
Click on image for full view.",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/311937436_5818581708201082_8734974484486376875_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=a73e89&_nc_ohc=P24g8X4oll0AX_C3n-b&_nc_ht=scontent-ord5-1.xx&oh=00_AfAGeu46CQXG_KKImtKwegrMPffKkqOrSLxYP8QMTUp-YQ&oe=65D6FEF4'],[],M
"প্রান্ত, একটি সড়ক দূর্ঘটনা কি তোমাকে অকালে  এভাবেই কেড়ে নিলো 
!
ও আমার সরাসরি ছাত্র ছিলো। খবরটি দেখার পর থেকে একদমই ভালো লাগছে না। মনে হচ্ছে সংবাদটি  যদি কোনভাবে মিথ্যে হতো! 
 ৫ বছরের অধিক সময় ওদের থেকে অনেক দূরে আমি, তারপরেও শান্ত স্বভাবের ওই মুখখানা আমার মনে সুস্পষ্ট। মনে হচ্ছে এইতো, ও ক্লাসের ওই ডেস্কে বসে আছে! আহারে, তোমার এই শুন্যতা তোমার পরিবার কেমনে মেনে নিবে 
! 
ছবিতে ডান থেকে ২য় জন (স্ট্রাইপ গেঞ্জি) ছিল প্রান্ত! 
 ২০১৬ তে কুয়াকাটা পিকনিকে যাওয়ার সময় পথিমধ্যে ছাত্রছাত্রীদের সাথে।",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/312778809_5814799155246004_8388735012613500500_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=jqf0RPuhVMkAX-EeDWz&_nc_ht=scontent-ord5-1.xx&oh=00_AfCzyN7CaYiZvkRiDygXhZiH9KDlDp3zbQRfUEIpaDzKng&oe=65D55DBE'],[],M
"Mighty 1 minute 
একই জায়গায় দাড়িয়ে একসাথে এতো কিছুর দেখা মিলবে, ভাবিনি। তবুও ফিরে আসতে হয়...
Campus lake, Oct 27",[],['https://www.facebook.com/purno.ghosh/videos/1836955856664141/?__cft__[0]=AZVybuXFw0tOpl7fHz_D3MfaLNzHxiRQONXjufsrxdf2xpmiiwchKvgTlB03-TFuJ9v9ybUiwGOBSugq03K8fXh-mXXeuvjpfE2X1CxpBKB02SzWSCsBfBPSECqYGoM_fr9hLYIJllwxksVFeWD2isrjEr6YZICQIdle3wgKx8paig&__tn__=%2B%3FFH-R'],M
"প্যারেডের মধ্য দিয়ে ছেলের স্কুলে হ্যালোউইন উদযাপন। বিচিত্রতায় ভরা এই ধরা 
Halloween parade at my son's school. 
Oct 31, 22",[],['https://www.facebook.com/purno.ghosh/videos/830376844816732/?__cft__[0]=AZUYrt9675xAwztBUoULtEfzTq1oKqKGyi60wA2Vlu_rxbw5sR3THhEPeM9R0e7uc9V6IDYSisp_RMUUu9oGXsnZFjsSnWkqE2mI5tDS6xHlSrInvQNbsC7jS-3Mwm2413bM4fRD6CCSor64svPdNy-0Db4jxq47ab4KWiX3fiyPew&__tn__=%2B%3FFH-R'],M
"""পলকে পলকে ঝলসি উঠিছে ঝলকে ঝলকে
শান্ত হাসির করুণ আলোকে ভাতিছে নয়নপাতে""
Campus lake, Oct 27
Click on image for full view.",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/311937436_5818581708201082_8734974484486376875_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=a73e89&_nc_ohc=P24g8X4oll0AX_C3n-b&_nc_ht=scontent-ord5-1.xx&oh=00_AfAGeu46CQXG_KKImtKwegrMPffKkqOrSLxYP8QMTUp-YQ&oe=65D6FEF4'],[],M
"প্রান্ত, একটি সড়ক দূর্ঘটনা কি তোমাকে অকালে  এভাবেই কেড়ে নিলো 
!
ও আমার সরাসরি ছাত্র ছিলো। খবরটি দেখার পর থেকে একদমই ভালো লাগছে না। মনে হচ্ছে সংবাদটি  যদি কোনভাবে মিথ্যে হতো! 
 ৫ বছরের অধিক সময় ওদের থেকে অনেক দূরে আমি, তারপরেও শান্ত স্বভাবের ওই মুখখানা আমার মনে সুস্পষ্ট। মনে হচ্ছে এইতো, ও ক্লাসের ওই ডেস্কে বসে আছে! আহারে, তোমার এই শুন্যতা তোমার পরিবার কেমনে মেনে নিবে 
! 
ছবিতে ডান থেকে ২য় জন (স্ট্রাইপ গেঞ্জি) ছিল প্রান্ত! 
 ২০১৬ তে কুয়াকাটা পিকনিকে যাওয়ার সময় পথিমধ্যে ছাত্রছাত্রীদের সাথে।",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/312778809_5814799155246004_8388735012613500500_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=jqf0RPuhVMkAX-EeDWz&_nc_ht=scontent-ord5-1.xx&oh=00_AfCzyN7CaYiZvkRiDygXhZiH9KDlDp3zbQRfUEIpaDzKng&oe=65D55DBE'],[],M
"Mighty 1 minute 
একই জায়গায় দাড়িয়ে একসাথে এতো কিছুর দেখা মিলবে, ভাবিনি। তবুও ফিরে আসতে হয়...
Campus lake, Oct 27",[],['https://www.facebook.com/purno.ghosh/videos/1836955856664141/?__cft__[0]=AZVybuXFw0tOpl7fHz_D3MfaLNzHxiRQONXjufsrxdf2xpmiiwchKvgTlB03-TFuJ9v9ybUiwGOBSugq03K8fXh-mXXeuvjpfE2X1CxpBKB02SzWSCsBfBPSECqYGoM_fr9hLYIJllwxksVFeWD2isrjEr6YZICQIdle3wgKx8paig&__tn__=%2B%3FFH-R'],M
"বিকেল শেষ হয়ে সন্ধ্যা হওয়ার উপক্রম,  পিছনের জনের স্নান যেন শেষই হচ্ছে না
!
Evergreen lake|| Oct 26, 22",[],['https://www.facebook.com/purno.ghosh/videos/3131046500479910/?__cft__[0]=AZUCzW14ae_sc8pGdidvVRPa8sn8ut4RNzHx5cCU6Nvthyz50EENvXLFUzkDPnFADNG3HTh-2RN8IwMJUyHJF12zqTrZ4nTQRkO7y8uE3aNRPtEjNAJ3v7LxwR6TjbcRS2sS7hJVdRMg5coLfWSkbKGz1rX8-K-az-ij64672G1UHg&__tn__=%2B%3FFH-R'],M
"""কারা এই সমুখ দিয়ে, আসে যায় খবর নিয়ে 
খুশি রই আপন মনে, বাতাস বহে সুমন্দ""
সকালে ক্যাম্পাসে আসার পথে, ২ মিনিট বেশি সাইকেল চালাতে হয়েছে
Campus lake trail, Oct 25",[],['https://www.facebook.com/purno.ghosh/videos/522688445956865/?__cft__[0]=AZUat-Tbz0uJQlebqFza-z_oHmpWY4vM_Ihd-ehzqNTY4zXIRFemb13c4Y1eyycfGSa7SVotSikmzbZZlwzilUw2z9SzPMgigsOXxI8KMllKj68IuNDnnum4a8ShBYeg4dlkK08aQGH_asGPLE1yBjZ75CHvRnLqZWtBeXvY3-9FhQ&__tn__=%2B%3FFH-R'],M
"""মনের চড়াই পাখিটির বাঁধন খুলে দে
শিকল খুলে মেঘের নীড়ে আজ উড়িয়ে দে
যত বন্ধ হাজার দুয়ার ভেঙে আয়রে ছুটে আয়""
Little Grand Canyon 
, Oct 23… See more","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/311250355_5800048206721099_4280502244179750119_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=a73e89&_nc_ohc=tPcKTNiw7FEAX93QRoH&_nc_ht=scontent-ord5-1.xx&oh=00_AfCx_Ff2IZe6ACLGUJrk6rQWJiutbNPdEHgdIWb1K8TsSQ&oe=65D6BAC1', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/311304706_5800048306721089_2604885731390592038_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=a73e89&_nc_ohc=LXadvZuz62UAX_nPhsb&_nc_ht=scontent-ord5-1.xx&oh=00_AfD1c3Y4PoU8AUUZsUqGgAHUMYcNLci8OlfSU3wwY3En5A&oe=65D6EA73', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/305454705_5800048656721054_6530885679978171863_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=a73e89&_nc_ohc=kRpf8E-rM94AX9biWLA&_nc_ht=scontent-ord5-1.xx&oh=00_AfAc7Z-aBfssjrkaVF2yrJjTIYt96PUGnczXUWIaH0Hf4Q&oe=65D61995', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/311336867_5800048786721041_5934997846164861173_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=a73e89&_nc_ohc=xptFXDat9cQAX9jxGym&_nc_ht=scontent-ord5-2.xx&oh=00_AfD0jjil6oFTYFrjJei3OnYa7rABVweUAElrBFwJJbNlfw&oe=65D63C4A']",[],M
"Pelican 
সংগ্রাম এবং বিশ্রাম 
Oct, 22",[],"['https://www.facebook.com/100001479308307/videos/pcb.5796311847094735/2044701155719620?__cft__[0]=AZWE0EQJqppAdM3nVRJDa42u12j5K2CSMo1lp3YfYFLmfRsLF4k63YhWOkT5ovlbrnxL7LXhwP436jcTPDZsnsLV86L0PTpIkDUegN8bG3okb-VI68fmRZ9vKMS6XMlCvpYQ1B83NhrYN5lxxRelb-IX-cMfPjDpwLjAzjwQx52HGA&__tn__=*bH-R', 'https://www.facebook.com/100001479308307/videos/pcb.5796311847094735/5636553179758981?__cft__[0]=AZWE0EQJqppAdM3nVRJDa42u12j5K2CSMo1lp3YfYFLmfRsLF4k63YhWOkT5ovlbrnxL7LXhwP436jcTPDZsnsLV86L0PTpIkDUegN8bG3okb-VI68fmRZ9vKMS6XMlCvpYQ1B83NhrYN5lxxRelb-IX-cMfPjDpwLjAzjwQx52HGA&__tn__=*bH-R']",M
"""যেটুকু কাছেতে আসে ক্ষণিকের ফাঁকে ফাঁকে,
চকিত মনের কোণে স্বপনের ছবি আঁকে""",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/305611594_5794883857237534_6997814657940626155_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=a73e89&_nc_ohc=BhKZCwDg5ykAX_IJWNb&_nc_ht=scontent-ord5-1.xx&oh=00_AfBAwRHBy9l211oGOsHUzlBA97H59FYcW2qhKAO0Uo3JbA&oe=65D5CDA0'],[],M
"""কারা এই সমুখ দিয়ে, আসে যায় খবর নিয়ে 
খুশি রই আপন মনে, বাতাস বহে সুমন্দ""
সকালে ক্যাম্পাসে আসার পথে, ২ মিনিট বেশি সাইকেল চালাতে হয়েছে
Campus lake trail, Oct 25",[],['https://www.facebook.com/purno.ghosh/videos/522688445956865/?__cft__[0]=AZUat-Tbz0uJQlebqFza-z_oHmpWY4vM_Ihd-ehzqNTY4zXIRFemb13c4Y1eyycfGSa7SVotSikmzbZZlwzilUw2z9SzPMgigsOXxI8KMllKj68IuNDnnum4a8ShBYeg4dlkK08aQGH_asGPLE1yBjZ75CHvRnLqZWtBeXvY3-9FhQ&__tn__=%2B%3FFH-R'],M
"""মনের চড়াই পাখিটির বাঁধন খুলে দে
শিকল খুলে মেঘের নীড়ে আজ উড়িয়ে দে
যত বন্ধ হাজার দুয়ার ভেঙে আয়রে ছুটে আয়""
Little Grand Canyon 
, Oct 23… See more","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/311250355_5800048206721099_4280502244179750119_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=a73e89&_nc_ohc=tPcKTNiw7FEAX93QRoH&_nc_ht=scontent-ord5-1.xx&oh=00_AfCx_Ff2IZe6ACLGUJrk6rQWJiutbNPdEHgdIWb1K8TsSQ&oe=65D6BAC1', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/311304706_5800048306721089_2604885731390592038_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=a73e89&_nc_ohc=LXadvZuz62UAX_nPhsb&_nc_ht=scontent-ord5-1.xx&oh=00_AfD1c3Y4PoU8AUUZsUqGgAHUMYcNLci8OlfSU3wwY3En5A&oe=65D6EA73', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/305454705_5800048656721054_6530885679978171863_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=a73e89&_nc_ohc=kRpf8E-rM94AX9biWLA&_nc_ht=scontent-ord5-1.xx&oh=00_AfAc7Z-aBfssjrkaVF2yrJjTIYt96PUGnczXUWIaH0Hf4Q&oe=65D61995', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/311336867_5800048786721041_5934997846164861173_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=a73e89&_nc_ohc=xptFXDat9cQAX9jxGym&_nc_ht=scontent-ord5-2.xx&oh=00_AfD0jjil6oFTYFrjJei3OnYa7rABVweUAElrBFwJJbNlfw&oe=65D63C4A']",[],M
"Pelican 
সংগ্রাম এবং বিশ্রাম 
Oct, 22",[],"['https://www.facebook.com/100001479308307/videos/pcb.5796311847094735/2044701155719620?__cft__[0]=AZWE0EQJqppAdM3nVRJDa42u12j5K2CSMo1lp3YfYFLmfRsLF4k63YhWOkT5ovlbrnxL7LXhwP436jcTPDZsnsLV86L0PTpIkDUegN8bG3okb-VI68fmRZ9vKMS6XMlCvpYQ1B83NhrYN5lxxRelb-IX-cMfPjDpwLjAzjwQx52HGA&__tn__=*bH-R', 'https://www.facebook.com/100001479308307/videos/pcb.5796311847094735/5636553179758981?__cft__[0]=AZWE0EQJqppAdM3nVRJDa42u12j5K2CSMo1lp3YfYFLmfRsLF4k63YhWOkT5ovlbrnxL7LXhwP436jcTPDZsnsLV86L0PTpIkDUegN8bG3okb-VI68fmRZ9vKMS6XMlCvpYQ1B83NhrYN5lxxRelb-IX-cMfPjDpwLjAzjwQx52HGA&__tn__=*bH-R']",M
"""যেটুকু কাছেতে আসে ক্ষণিকের ফাঁকে ফাঁকে,
চকিত মনের কোণে স্বপনের ছবি আঁকে""",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/305611594_5794883857237534_6997814657940626155_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=a73e89&_nc_ohc=BhKZCwDg5ykAX_IJWNb&_nc_ht=scontent-ord5-1.xx&oh=00_AfBAwRHBy9l211oGOsHUzlBA97H59FYcW2qhKAO0Uo3JbA&oe=65D5CDA0'],[],M
"আপাতত কাছের দূরেও যেতে পারছি না
, বিল্ডিং এর সামনে থেকেই যা হয়
।
Oct 15","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/310558575_5776087832450470_4990089398960181183_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=a73e89&_nc_ohc=l5HyQStN7kQAX8ahXY3&_nc_ht=scontent-ord5-2.xx&oh=00_AfAw5mij1aPHfX59G5N7bNcJHCYnj8YOIL0ZV6JL0hiLKg&oe=65D59C86', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/308015801_5776088169117103_2409841416970096771_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=a73e89&_nc_ohc=ueZCvSpjXKgAX9giNEj&_nc_ht=scontent-ord5-2.xx&oh=00_AfD2gDSWW9l8FT5WdLrUzt7dBcNnXIl60FgD9Dlj-OhC3g&oe=65D5A002', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/310556168_5776088435783743_9158834692198190294_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=a73e89&_nc_ohc=t4p0cxKB3I0AX-qGuJ7&_nc_ht=scontent-ord5-2.xx&oh=00_AfCLgf4lhJ9j-PxRnwDdxuKsn8xUGjmDKEq-u4SGia6I_g&oe=65D66286', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/310604290_5776095079116412_2318590147826174934_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=a73e89&_nc_ohc=i5tirxWk490AX968cdr&_nc_ht=scontent-ord5-1.xx&oh=00_AfD_j2NPQ7yjUBnW3GnXirI6e17NSYlxSQgc2Euvtg_brw&oe=65D63129']",[],M
"গায়ের রঙও পরিবর্তিত হয়ে যাচ্ছে প্রকৃতির রঙের সাথে সাথে! এছাড়া আর তাদের উপায়ও যে নেই! পত্রবিহীন ধূসর ঝোপঝাড়ে নিজেদের আড়াল করতে হবে তো!
Oct 14, 22",[],['https://www.facebook.com/purno.ghosh/videos/1200190120559513/?__cft__[0]=AZUa_wPPbZ4AFMO-_mWIkYPYQb6hyVyJFyWYkzZqI6UARUfW5d8lhRRpJduZGFSScNQ7SDY-iWFo2_hdskM4RdiVBnMvx2Uo_DP1uzf8l2y3gqx4vJ7S08Ogd2rEfoUkGHen71sYTKsJl4q-p6EZz6QexAR5wGwY75hVRUUkkaieXg&__tn__=%2B%3FFH-R'],M
"""একই সে বাগানে আজ এসেছে নতুন কুঁড়ি
শুধু সেই সেদিনের মালী নেই""
আজ সকালে ঘুম ভাংলো এদের মধ্যে কয়েকজনের গ্রুপ কলে
। আহা মধুর স্মৃতি!  
Tour with friends and teachers. 
Year 2008",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/311633659_5773342659391654_4625023166156705838_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=BUW40i3EdCsAX-i90_R&_nc_ht=scontent-ord5-2.xx&oh=00_AfBqY5yKY6r5kTd28k22DhkkN5KgKZ28wQLsaUdKXjNVzg&oe=65D6CAB5'],[],M
"এরা একবার আমার লাগেজে চড়ে বাংলাদেশেও চলে গিয়েছিলো
।
আমাদের দেশের Periplaneta Americana(তেলাপোকা) বেশ বড় এবং উড়তেও পারে। কিন্তু স্বয়ং আম্রিকার গুলো ঠিক উল্টো
।",[],['https://www.facebook.com/purno.ghosh/videos/514343566814826/?__cft__[0]=AZXShV3Ek5AJ29UqK6e0Nd2sO5PusG-rqSdJ6HSlrqZi0tCwFnuJuvzioGpKGf6DnSHoCwFrD_7H8Tv8yDSiWKjbn56xFwV2_qlSWofDR_HV4_zPVS9xzuy_JiKTdMb-yGkkqMH-v99wQAP_FXnXjkuEA5iYJaFW99OixlZ7kcvqFw&__tn__=%2B%3FFH-R'],M
"On my way to SIU from Evergreen Terrace. 
এই পথেই দ্বিচক্রযানে চেপে বিভাগে আসি। আসার পথে কতো প্রাণেরই না দেখা মিলতো! শীতে একদিকে যেমন গাছগুলো পত্রবিহীন হয়ে যাবে, অন্যদিকে প্রানীগুলোও শীতনিদ্রায় চলে যাবে, আমারও এভাবে আসা কমে আসবে
।
Oct 13",[],['https://www.facebook.com/purno.ghosh/videos/716791220155961/?__cft__[0]=AZXcwzevbsxxKCFUffGpSM0n9avy331LfpWhdGlE10RZ8SADJYZiW1QbdeirPUSkVbPQ_GdNB8h84H53WDl2hxS169vQwym_DDS1MjtMMIztbct00hKLJexJG8P5q8EYnZWXolXY9-v4vz-B8al5W1nM_6GhkbR0Eob2gZZhO6Cu-g&__tn__=%2B%3FFH-R'],M
"হয়তো একটু উষ্ণতার জন্য! নাকি, আমরাও পারি এমন দেখাতে! 
তাই বলে এভাবে উলম্ব বরাবর  উঠতে হবে
Oct 9, 22",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/310264927_5762441263815127_8865422075286563527_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=a73e89&_nc_ohc=YKbx3phaEl4AX_4sHI8&_nc_ht=scontent-ord5-2.xx&oh=00_AfALFsqkoMwK8n6x4AgCsgAvSHxRP7dOvYeAkHMuUUFaQA&oe=65D5408C'],[],M
"গায়ের রঙও পরিবর্তিত হয়ে যাচ্ছে প্রকৃতির রঙের সাথে সাথে! এছাড়া আর তাদের উপায়ও যে নেই! পত্রবিহীন ধূসর ঝোপঝাড়ে নিজেদের আড়াল করতে হবে তো!
Oct 14, 22",[],['https://www.facebook.com/purno.ghosh/videos/1200190120559513/?__cft__[0]=AZUa_wPPbZ4AFMO-_mWIkYPYQb6hyVyJFyWYkzZqI6UARUfW5d8lhRRpJduZGFSScNQ7SDY-iWFo2_hdskM4RdiVBnMvx2Uo_DP1uzf8l2y3gqx4vJ7S08Ogd2rEfoUkGHen71sYTKsJl4q-p6EZz6QexAR5wGwY75hVRUUkkaieXg&__tn__=%2B%3FFH-R'],M
"""একই সে বাগানে আজ এসেছে নতুন কুঁড়ি
শুধু সেই সেদিনের মালী নেই""
আজ সকালে ঘুম ভাংলো এদের মধ্যে কয়েকজনের গ্রুপ কলে
। আহা মধুর স্মৃতি!  
Tour with friends and teachers. 
Year 2008",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/311633659_5773342659391654_4625023166156705838_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=BUW40i3EdCsAX-i90_R&_nc_ht=scontent-ord5-2.xx&oh=00_AfBqY5yKY6r5kTd28k22DhkkN5KgKZ28wQLsaUdKXjNVzg&oe=65D6CAB5'],[],M
"এরা একবার আমার লাগেজে চড়ে বাংলাদেশেও চলে গিয়েছিলো
।
আমাদের দেশের Periplaneta Americana(তেলাপোকা) বেশ বড় এবং উড়তেও পারে। কিন্তু স্বয়ং আম্রিকার গুলো ঠিক উল্টো
।",[],['https://www.facebook.com/purno.ghosh/videos/514343566814826/?__cft__[0]=AZXShV3Ek5AJ29UqK6e0Nd2sO5PusG-rqSdJ6HSlrqZi0tCwFnuJuvzioGpKGf6DnSHoCwFrD_7H8Tv8yDSiWKjbn56xFwV2_qlSWofDR_HV4_zPVS9xzuy_JiKTdMb-yGkkqMH-v99wQAP_FXnXjkuEA5iYJaFW99OixlZ7kcvqFw&__tn__=%2B%3FFH-R'],M
"On my way to SIU from Evergreen Terrace. 
এই পথেই দ্বিচক্রযানে চেপে বিভাগে আসি। আসার পথে কতো প্রাণেরই না দেখা মিলতো! শীতে একদিকে যেমন গাছগুলো পত্রবিহীন হয়ে যাবে, অন্যদিকে প্রানীগুলোও শীতনিদ্রায় চলে যাবে, আমারও এভাবে আসা কমে আসবে
।
Oct 13",[],['https://www.facebook.com/purno.ghosh/videos/716791220155961/?__cft__[0]=AZXcwzevbsxxKCFUffGpSM0n9avy331LfpWhdGlE10RZ8SADJYZiW1QbdeirPUSkVbPQ_GdNB8h84H53WDl2hxS169vQwym_DDS1MjtMMIztbct00hKLJexJG8P5q8EYnZWXolXY9-v4vz-B8al5W1nM_6GhkbR0Eob2gZZhO6Cu-g&__tn__=%2B%3FFH-R'],M
"হয়তো একটু উষ্ণতার জন্য! নাকি, আমরাও পারি এমন দেখাতে! 
তাই বলে এভাবে উলম্ব বরাবর  উঠতে হবে
Oct 9, 22",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/310264927_5762441263815127_8865422075286563527_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=a73e89&_nc_ohc=YKbx3phaEl4AX_4sHI8&_nc_ht=scontent-ord5-2.xx&oh=00_AfALFsqkoMwK8n6x4AgCsgAvSHxRP7dOvYeAkHMuUUFaQA&oe=65D5408C'],[],M
এবার এদের আগমন এখনও ওভাবে শুরু হয়নি,[],['https://www.facebook.com/purno.ghosh/videos/700209287603679/?__cft__[0]=AZX0l7dTc6v47rnSinMVELV6qlTr41PXc6qxpPFM3oNkTJLvuyT-JO_yFH-l7KAR8jrKhcMNfqtXeG5UWIjvrMNxJ8HealaaEUaHY1s8Y8jCA6Wvi-Fw47C_4XbkFHYdC62EXwj-LX9RSmYnBU7la1IlUmpYxWOuptRuhmrcWNHbe_Pp_xTtC3DCl4w_d3rsDKs&__tn__=%2B%3FFHH-R'],M
,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/309979542_5755124901213430_6683121579788380618_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=a73e89&_nc_ohc=d3RWf7HVd8YAX_WBn7M&_nc_oc=AQl-GjIFyqjNA5w9p1u8hS5xCWIojFLbrswWc1aMPiN-5ncHXCOAVoIKi9YSvhe7Qqs&_nc_ht=scontent-ord5-2.xx&oh=00_AfCFN2VMNMNuxg_60AoUjF0G13XmzfopH5irtO18Sejntw&oe=65D71622', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/306776055_5755125111213409_616574484585471050_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=a73e89&_nc_ohc=u6q0yOJdQlYAX9FWSR_&_nc_ht=scontent-ord5-2.xx&oh=00_AfAMx6JxmU3bZxIWjwzFlTSPl61c_cjvbFVwJwrFZg_qdw&oe=65D5F4E6', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/309986576_5755125481213372_5544137241192800185_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=a73e89&_nc_ohc=MT4PXsFEpeAAX8yoSao&_nc_ht=scontent-ord5-1.xx&oh=00_AfDbnIsO-yk0RkQ6OAtQu2gK40Pw9eFchAMU2Gw-IfYwvA&oe=65D67267', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/310043727_5755125674546686_7413866632990503744_n.jpg?stp=dst-jpg_p526x395&_nc_cat=111&ccb=1-7&_nc_sid=a73e89&_nc_ohc=fDDrPnuBiGAAX-w8-Ud&_nc_ht=scontent-ord5-1.xx&oh=00_AfCOOYzpbosKXoUR6yXuewhqUREv2bJ_TqE2ftiBI4QC4Q&oe=65D71A5F', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/309686341_5755125811213339_8091898868249511746_n.jpg?stp=dst-jpg_p526x395&_nc_cat=100&ccb=1-7&_nc_sid=a73e89&_nc_ohc=vjSj_U3Ibb8AX-FOwhm&_nc_ht=scontent-ord5-2.xx&oh=00_AfB9jdG155MRY9GgGp6VY4Hs-7k-bsrHTKHCmg4lXFl7cg&oe=65D55ED3']",[],M
"Pelican
সকাল হতেই শুরু হয়ে যায় খাদ্য অন্বেষণ!
Oct 8, 22",[],['https://www.facebook.com/purno.ghosh/videos/2395803237224001/?__cft__[0]=AZXw-HLGMRyH0y6MoRPnYOzhOpeYA8hnpf-AZY_IDelM6DtacKmVDSN27RepnwdF-wxkzh5Yk9eAvvkJ131Q4py6au9-pLgdNtuzhKj0T-bWu2Nr_uHpsoWowF-JrwA5zvblNSYC7yEucc6WUjFu-8u0zIRtpxGOltA1jWKbRzpufQ&__tn__=%2B%3FFH-R'],M
"রঙ ছড়াতে পরগাছাও পিছিয়ে নেই!
Oct 6
JT",[],['https://www.facebook.com/purno.ghosh/videos/1264882927642210/?__cft__[0]=AZW7Ey-Eu5oJGSMhviktMw814R823QhvNX9qyT71XfyTG1iaZ1YqVLwY8euCZRoFucOlFYJ6ot7Qj6yJsKcmrvkGVhZr6xn7zDPwcLUu_z1r9CvXHO1OU-XXWjhm1YzHnBICcC6_AmuFICwUfp0ukj4FgLPgml2EPeEfESHxodXxqQ&__tn__=%2B%3FFH-R'],M
