text,images,videos,gender
,"['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/375751642_10160141946821549_5090712972730694291_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=IaH9gHfAdykAX92Dq2v&_nc_ht=scontent-ord5-1.xx&oh=00_AfCIvtVj54NqWOaTHi7tUNAeMDKP8tmTICWf10pXaaVrrA&oe=65D45508', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375991171_10160141947091549_3214789148054781714_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=n0N2prwae1cAX_HSgJT&_nc_ht=scontent-ord5-2.xx&oh=00_AfDV1Z8H8-aS43m7ERnttM9rWj6sf0ufxJzou0tLK3A3zw&oe=65D4CD46', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375854454_10160141947016549_625212971941448301_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=hpn--bjIW3MAX_u8k8X&_nc_ht=scontent-ord5-2.xx&oh=00_AfAFCQX2VkvINYEPenm1JGICEbfhU2hOUfCAmx8Nj-l1oA&oe=65D3C14E', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375970733_10160141947106549_7676118118454556370_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=3aXPw6BGQPEAX8ZS_tK&_nc_ht=scontent-ord5-2.xx&oh=00_AfD5tGcnJvlqjvALyOVJZAgnHRwlfHG6DuC_97gzJiB5Dw&oe=65D4F78E', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375764569_10160141946841549_6706119984508781245_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=vC6hQiuWONYAX_lCEaX&_nc_ht=scontent-ord5-2.xx&oh=00_AfAwLH0RZ0Hn3dafmBlQKWU5iTz003Ytl6DB6_pyvpZzyg&oe=65D3EC82']",[],M
First day at school! Life will become different forever ,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375656590_10160140525686549_8328459426735933066_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=fqzQfsmDN6QAX_Cl_dG&_nc_ht=scontent-ord5-2.xx&oh=00_AfArzpxwX873VUkrgU8BXDm0P9pndpVHW_oQhO5uwLxsTQ&oe=65D4B387', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375743146_10160140525926549_876693493295821224_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=xcyGReUvOs8AX_A90Bj&_nc_ht=scontent-ord5-2.xx&oh=00_AfCKt0PiNm4fDXv96C8a2tGB-dxrszOrfRW4SCI4-vn1QA&oe=65D4D9C4', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/375670547_10160140525816549_2676614536853260624_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=b39mAC0RDQcAX993b1z&_nc_ht=scontent-ord5-1.xx&oh=00_AfCUQQAIxI4u98I8_BqB0DB1f7RZNP6a97CduNIm6-r-3g&oe=65D52736', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375764007_10160140512676549_4774183262628936445_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=FHva23FYPoEAX_qB6ic&_nc_ht=scontent-ord5-2.xx&oh=00_AfAREkcwjF8e84a_TxbwqX8xNuuYJlVC9BR6cjN0apkP7Q&oe=65D58BF6', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375566578_10160140525996549_5112193859142453464_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=Ic1liYTvOT8AX_XU92g&_nc_ht=scontent-ord5-2.xx&oh=00_AfCo-lPgJn04cETTyXy5y88W9k7SnEriD0RdAa5kCYsvoA&oe=65D46336']",[],M
"আমার সাথে যুক্ত রয়েছেন এরকম যারা ইউকেতে রয়েছেন এবং বাসা খুঁজছেন অথবা সামনে খোঁজার প্রয়োজন হবে, তারা Find a Home in the UK গ্রুপে জয়েন করতে পারেন। পাশাপাশি যারা বাসা ভাড়া দিচ্ছেন, তাদেরও গ্রুপে যোগ দেয়ার জন্যে অনুরোধ করছি। 
.
ইউকে তে বাসা খুঁজে পাওয়াটা রীতিমত একটা কঠিন কাজে পরিণত হয়েছে। অনেকেই এ বিষয়ে আমার সাথে যোগাযোগ করেন। ব্যক্তিগত ভাবে সাহায্য করার আমার আসলে তেমন ক্ষমতা নেই। তাই যারা বাসা ভাড়া নিচ্ছেন এবং যারা ভাড়া দিচ্ছেন, তাদের একটা কমন প্লাটফর্মে নিয়ে আসার জন্যে এ… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/369651376_10160114923966549_1720998018302975758_n.jpg?stp=dst-jpg_s960x960&_nc_cat=110&ccb=1-7&_nc_sid=3635dc&_nc_ohc=oMA9elMS9ooAX_0JpEL&_nc_ht=scontent-ord5-2.xx&oh=00_AfA5kr8hety5xHl07Di8AtGnaxe7X2RzkKLLSG4sFa4TPA&oe=65D554A1'],[],M
"Web3 এর উপরে Mini MBA অফার করতে যাচ্ছে ইউকে থেকে একটা এডটেক স্টার্টআপ— Roster। এই MBA এর ব্লকচেইন মডিউলটা পড়াচ্ছি আমি। 
.
কোর্সটা তারা দুই ভাবে অফার করছে— সম্পূর্ণ রেকর্ডেড এবং রেকর্ডেড + লাইভ। এ ধরনের প্রচেষ্টা এর আগে আমি দেখি নি। তারা যেভাবে যত্ন করে কনটেন্ট তৈরি করিয়েছে সব ইন্সট্রাক্টরদের দিয়ে তা দেখেই বোঝা যায় তাদের সিরিয়াসনেস।
.
ব্যস্ততার কারণে আমি একাধিকবার না করার পরেও তারা যে আন্তরিকতা দেখিয়ে আমার মত করে কনটেন্ট তৈরি এবং শুটিং এর সময় দিয়েছে, তা মুগ্ধ করেছে। টেকনিকাল… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/369682963_10160113092471549_5510207844500906540_n.jpg?stp=dst-jpg_s960x960&_nc_cat=101&ccb=1-7&_nc_sid=3635dc&_nc_ohc=oiMXJ0we_fEAX8l5X9g&_nc_oc=AQlY9RAPpaVPF9-W31lFZfVEuUOmggpns5LZ8pHKkVYrT5iEhO_fj0Q6zl-d8UoVSBo&_nc_ht=scontent-ord5-1.xx&oh=00_AfAdmBlc6DVFFj3deesRySjKfSBqDxgG6vcR9Fc3a2OKkw&oe=65D587A4'],[],M
"আমার গবেষণা জীবনের সবচেয়ে আনন্দময় সময়গুলোর অন্যতম ছিল হরাইজন ২০২০ এর দুইটা প্রোজেক্ট ব্লকচেইন নিয়ে Qualichain এবং শিক্ষাক্ষেত্রে প্রযুক্তির ব্যবহার নিয়ে DEL4ALL। 
.
শুধু যে এই দুইটা প্রোজেক্ট কাজ করার মাঝেই আমার ভূমিকা সীমাবদ্ধ ছিল, তা নয়। আমার জানার এবং শেখার সুযোগ হয়েছিল কী করে কী করে ফান্ডিং আনতে হয়, কী করে কোলাবরেট করতে হয় অন্যদের সাথে এবং ল্যাব বা অর্জানাইজেশন তৈরি করে কী করে অংশগ্রহণ করতে হয়।
.
২০২০ এর নভেম্বরে আমি লন্ডন টেক ল্যাব প্রতিষ্ঠা করি এবং ডিসেম্বরে ইউকে ইউনিয়ন ছেড়ে বের হয়ে যায় অফিশিয়ালি। অনেক কিছুই তখন স্বপ্ন দেখেছিলাম যা আর পরে সম্ভব হয়ে ওঠে নি কারণ ব্রেক্সিটের জন্যে হরাইজন প্রোগ্রামে ইউকের থাকাটা অনিশ্চিত হয়ে পড়ে এবং কোন রকম সঠিক সিদ্ধান্ত ও দিকনির্দেশনা ইউকে সরকার কিম্বা ইউরোপিয়ান ইউনিয়ন দিতে পারে নি আর।
.
আজ ব্রিটিশ প্রধানমন্ত্রী লিঙ্কডইন-এ ঘোষণা দিয়েছেন মাসের পর মাস নোগোসিয়শনের পরে ইউকে আবার হরাইজন প্রোগ্রামে যোগ দিয়েছে। খবরটা সকালে শোনার সাথে সাথে যে পরিমাণ অনুপ্রাণিত বোধ করেছি, গবেষণা নিয়ে গত দুই বছরে তেমনটা বোধ করি নি।
.
আশা করছি সামনে লন্ডন টেক ল্যাব নিয়ে আরো গুছিয়ে প্রচুর গবেষণা এবং ডিপটেক ডেভলপমেন্টের কাজ করার সুযোগ হবে। আর বরাবরের মত আমি যদি কাজ করার সুযোগ পাই, তাহলে সেই কাজে বাংলাদেশি যুবাদের সম্পৃক্ত করার সর্বোচ্চ চেষ্টা করবো। 
.
বিবিসির লিঙ্ক এবং লিঙ্কডইনে ব্রিটিশ প্রধানমন্ত্রীর বার্তাটার লিঙ্ক শেয়ার করেছি প্রথম কমেন্টে।",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375176849_10160142048856549_6156037100867676986_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=3635dc&_nc_ohc=QYjapTOQXVEAX_3SjdG&_nc_ht=scontent-ord5-2.xx&oh=00_AfAM-eGpQmkxzhJwQzgJnkGXj1Hapl1GTb1Kr6TIzstnbQ&oe=65D4298E'],[],M
,"['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/375751642_10160141946821549_5090712972730694291_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=IaH9gHfAdykAX92Dq2v&_nc_ht=scontent-ord5-1.xx&oh=00_AfCIvtVj54NqWOaTHi7tUNAeMDKP8tmTICWf10pXaaVrrA&oe=65D45508', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375991171_10160141947091549_3214789148054781714_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=n0N2prwae1cAX_HSgJT&_nc_ht=scontent-ord5-2.xx&oh=00_AfDV1Z8H8-aS43m7ERnttM9rWj6sf0ufxJzou0tLK3A3zw&oe=65D4CD46', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375854454_10160141947016549_625212971941448301_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=hpn--bjIW3MAX_u8k8X&_nc_ht=scontent-ord5-2.xx&oh=00_AfAFCQX2VkvINYEPenm1JGICEbfhU2hOUfCAmx8Nj-l1oA&oe=65D3C14E', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375970733_10160141947106549_7676118118454556370_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=3aXPw6BGQPEAX8ZS_tK&_nc_ht=scontent-ord5-2.xx&oh=00_AfD5tGcnJvlqjvALyOVJZAgnHRwlfHG6DuC_97gzJiB5Dw&oe=65D4F78E', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375764569_10160141946841549_6706119984508781245_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=vC6hQiuWONYAX_lCEaX&_nc_ht=scontent-ord5-2.xx&oh=00_AfAwLH0RZ0Hn3dafmBlQKWU5iTz003Ytl6DB6_pyvpZzyg&oe=65D3EC82']",[],M
First day at school! Life will become different forever ,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375656590_10160140525686549_8328459426735933066_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=fqzQfsmDN6QAX_Cl_dG&_nc_ht=scontent-ord5-2.xx&oh=00_AfArzpxwX873VUkrgU8BXDm0P9pndpVHW_oQhO5uwLxsTQ&oe=65D4B387', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375743146_10160140525926549_876693493295821224_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=xcyGReUvOs8AX_A90Bj&_nc_ht=scontent-ord5-2.xx&oh=00_AfCKt0PiNm4fDXv96C8a2tGB-dxrszOrfRW4SCI4-vn1QA&oe=65D4D9C4', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/375670547_10160140525816549_2676614536853260624_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=b39mAC0RDQcAX993b1z&_nc_ht=scontent-ord5-1.xx&oh=00_AfCUQQAIxI4u98I8_BqB0DB1f7RZNP6a97CduNIm6-r-3g&oe=65D52736', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375764007_10160140512676549_4774183262628936445_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=FHva23FYPoEAX_qB6ic&_nc_ht=scontent-ord5-2.xx&oh=00_AfAREkcwjF8e84a_TxbwqX8xNuuYJlVC9BR6cjN0apkP7Q&oe=65D58BF6', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/375566578_10160140525996549_5112193859142453464_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=Ic1liYTvOT8AX_XU92g&_nc_ht=scontent-ord5-2.xx&oh=00_AfCo-lPgJn04cETTyXy5y88W9k7SnEriD0RdAa5kCYsvoA&oe=65D46336']",[],M
"আমার সাথে যুক্ত রয়েছেন এরকম যারা ইউকেতে রয়েছেন এবং বাসা খুঁজছেন অথবা সামনে খোঁজার প্রয়োজন হবে, তারা Find a Home in the UK গ্রুপে জয়েন করতে পারেন। পাশাপাশি যারা বাসা ভাড়া দিচ্ছেন, তাদেরও গ্রুপে যোগ দেয়ার জন্যে অনুরোধ করছি। 
.
ইউকে তে বাসা খুঁজে পাওয়াটা রীতিমত একটা কঠিন কাজে পরিণত হয়েছে। অনেকেই এ বিষয়ে আমার সাথে যোগাযোগ করেন। ব্যক্তিগত ভাবে সাহায্য করার আমার আসলে তেমন ক্ষমতা নেই। তাই যারা বাসা ভাড়া নিচ্ছেন এবং যারা ভাড়া দিচ্ছেন, তাদের একটা কমন প্লাটফর্মে নিয়ে আসার জন্যে এ… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/369651376_10160114923966549_1720998018302975758_n.jpg?stp=dst-jpg_s960x960&_nc_cat=110&ccb=1-7&_nc_sid=3635dc&_nc_ohc=oMA9elMS9ooAX_0JpEL&_nc_ht=scontent-ord5-2.xx&oh=00_AfA5kr8hety5xHl07Di8AtGnaxe7X2RzkKLLSG4sFa4TPA&oe=65D554A1'],[],M
"Web3 এর উপরে Mini MBA অফার করতে যাচ্ছে ইউকে থেকে একটা এডটেক স্টার্টআপ— Roster। এই MBA এর ব্লকচেইন মডিউলটা পড়াচ্ছি আমি। 
.
কোর্সটা তারা দুই ভাবে অফার করছে— সম্পূর্ণ রেকর্ডেড এবং রেকর্ডেড + লাইভ। এ ধরনের প্রচেষ্টা এর আগে আমি দেখি নি। তারা যেভাবে যত্ন করে কনটেন্ট তৈরি করিয়েছে সব ইন্সট্রাক্টরদের দিয়ে তা দেখেই বোঝা যায় তাদের সিরিয়াসনেস।
.
ব্যস্ততার কারণে আমি একাধিকবার না করার পরেও তারা যে আন্তরিকতা দেখিয়ে আমার মত করে কনটেন্ট তৈরি এবং শুটিং এর সময় দিয়েছে, তা মুগ্ধ করেছে। টেকনিকালি দেখলে আমার নিজের স্টার্টআপ LSLIT এবং Roster কম্পিটিটর। কিন্তু তাদের আন্তরিকতা এবং আমাকে এই MBA তে যে কোন ভাবেই হোক ব্লকচেইন মডিউলের জন্যে পাবার যে আগ্রহ, তা তাদের কম্পিটিটরের পরিবর্তে বন্ধুতে পরিণত করেছে। 
.
Roster এবং এই কোর্সের জন্যে শুভ কামনা থাকবে। আরো বিস্তারিত নিয়ে পরে আরেকদিন লিখবো। আপাতত প্রথম কমেন্টে লিঙ্ক শেয়ার করে গেলাম। আগ্রহীরা সম্পূর্ণ কোর্সটা সম্পর্কে সেখানে তথ্য পাবেন।",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/369682963_10160113092471549_5510207844500906540_n.jpg?stp=dst-jpg_s960x960&_nc_cat=101&ccb=1-7&_nc_sid=3635dc&_nc_ohc=oiMXJ0we_fEAX8l5X9g&_nc_oc=AQlY9RAPpaVPF9-W31lFZfVEuUOmggpns5LZ8pHKkVYrT5iEhO_fj0Q6zl-d8UoVSBo&_nc_ht=scontent-ord5-1.xx&oh=00_AfAdmBlc6DVFFj3deesRySjKfSBqDxgG6vcR9Fc3a2OKkw&oe=65D587A4'],[],M
"I was waiting to hear this verdict and kept checking my phone for the breaking news from the BBC. 
Lucy, the deadliest serial killer in the modern time in the UK, killed 7 babies and tried to kill other 6 while on duty at the neonatal unit at a UK hospital in England. She decided not to be present at the court at the time of handing her the verdict today. British Prime Minister already mentioned they’re changing the law so that criminals like her must face the verdict in per… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/368831850_10160108941111549_8955659728879986814_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=qnMaabECJiYAX8jsvQf&_nc_ht=scontent-ord5-1.xx&oh=00_AfC8i1c6qY78rS4VGbKYlQFL40fzfw8tRpP6SpssVgdk7Q&oe=65D52B15'],[],M
"It was heartbreaking for England but Spain won the Women’s World Cup Football by defeating the English side 1-0 as the deserving team. 
It was such an intense final with penalty-saved by English goalkeeper and hitting crossbar by both teams. In the end, the less appealing goal by Spain (really it came from a deflected England attack) made the difference. 
Congratulations Spain ",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/369042125_10160106789286549_5850793385036667742_n.jpg?stp=cp6_dst-jpg_s960x960&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=uC03P9r6b8EAX9QqVA2&_nc_ht=scontent-ord5-1.xx&oh=00_AfDnJ-7BIatEjLJfN6EhEV1sNeExoW9VvWd_2hqA4EH30w&oe=65D47F5A'],[],M
"১৯২১ সনের এক সকালে ফুটবল এসোসিয়েশন তথা এফএ একটা বিবৃতি প্রকাশ করে। 
ফুটবল এসোসিয়েশন হচ্ছে ইংল্যান্ডের ফুটবলের নিয়ন্ত্রক সংস্থা। অন্য দেশের মত তাদের নামের আগে ইংল্যান্ড কথাটা না থাকার কারণ তারা পৃথিবীর প্রথম ফুটবল সংস্থা। এক সময় তারা ফুটবলেরই নিয়ন্ত্রণের কেন্দ্রে ছিল। যাকে আমরা ফুটবল হিসেবে চিনি, রাগবী এবং অন্যন্যা ফুটবলের নিয়মের সাথে এই ফুটবলকে আলাদা করতে প্রায়ই এ্যাসোসিয়েশন ফুটবল নামে ডাকা হয়। এই এ্যাসোসিয়েশনও তাদের নামের কারণে এসেছে। এমন কি বিশ্ব ফুটবলের নিয়ন্ত্রক সংস্… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/369601609_10160106515071549_7110669833331805082_n.jpg?stp=dst-jpg_s960x960&_nc_cat=108&ccb=1-7&_nc_sid=3635dc&_nc_ohc=X7WFabTCWNgAX9FK4yi&_nc_ht=scontent-ord5-1.xx&oh=00_AfADYueteV5Uz6owYI4_XF0ntTuMkKLD55gJM7hLY8vkcQ&oe=65D50185'],[],M
"Web3 এর উপরে Mini MBA অফার করতে যাচ্ছে ইউকে থেকে একটা এডটেক স্টার্টআপ— Roster। এই MBA এর ব্লকচেইন মডিউলটা পড়াচ্ছি আমি। 
.
কোর্সটা তারা দুই ভাবে অফার করছে— সম্পূর্ণ রেকর্ডেড এবং রেকর্ডেড + লাইভ। এ ধরনের প্রচেষ্টা এর আগে আমি দেখি নি। তারা যেভাবে যত্ন করে কনটেন্ট তৈরি করিয়েছে সব ইন্সট্রাক্টরদের দিয়ে তা দেখেই বোঝা যায় তাদের সিরিয়াসনেস।
.
ব্যস্ততার কারণে আমি একাধিকবার না করার পরেও তারা যে আন্তরিকতা দেখিয়ে আমার মত করে কনটেন্ট তৈরি এবং শুটিং এর সময় দিয়েছে, তা মুগ্ধ করেছে। টেকনিকালি দেখলে আমার নিজের স্টার্টআপ LSLIT এবং Roster কম্পিটিটর। কিন্তু তাদের আন্তরিকতা এবং আমাকে এই MBA তে যে কোন ভাবেই হোক ব্লকচেইন মডিউলের জন্যে পাবার যে আগ্রহ, তা তাদের কম্পিটিটরের পরিবর্তে বন্ধুতে পরিণত করেছে। 
.
Roster এবং এই কোর্সের জন্যে শুভ কামনা থাকবে। আরো বিস্তারিত নিয়ে পরে আরেকদিন লিখবো। আপাতত প্রথম কমেন্টে লিঙ্ক শেয়ার করে গেলাম। আগ্রহীরা সম্পূর্ণ কোর্সটা সম্পর্কে সেখানে তথ্য পাবেন।",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/369682963_10160113092471549_5510207844500906540_n.jpg?stp=dst-jpg_s960x960&_nc_cat=101&ccb=1-7&_nc_sid=3635dc&_nc_ohc=oiMXJ0we_fEAX8l5X9g&_nc_oc=AQlY9RAPpaVPF9-W31lFZfVEuUOmggpns5LZ8pHKkVYrT5iEhO_fj0Q6zl-d8UoVSBo&_nc_ht=scontent-ord5-1.xx&oh=00_AfAdmBlc6DVFFj3deesRySjKfSBqDxgG6vcR9Fc3a2OKkw&oe=65D587A4'],[],M
"I was waiting to hear this verdict and kept checking my phone for the breaking news from the BBC. 
Lucy, the deadliest serial killer in the modern time in the UK, killed 7 babies and tried to kill other 6 while on duty at the neonatal unit at a UK hospital in England. She decided not to be present at the court at the time of handing her the verdict today. British Prime Minister already mentioned they’re changing the law so that criminals like her must face the verdict in per… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/368831850_10160108941111549_8955659728879986814_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=qnMaabECJiYAX8jsvQf&_nc_ht=scontent-ord5-1.xx&oh=00_AfC8i1c6qY78rS4VGbKYlQFL40fzfw8tRpP6SpssVgdk7Q&oe=65D52B15'],[],M
"It was heartbreaking for England but Spain won the Women’s World Cup Football by defeating the English side 1-0 as the deserving team. 
It was such an intense final with penalty-saved by English goalkeeper and hitting crossbar by both teams. In the end, the less appealing goal by Spain (really it came from a deflected England attack) made the difference. 
Congratulations Spain ",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/369042125_10160106789286549_5850793385036667742_n.jpg?stp=cp6_dst-jpg_s960x960&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=uC03P9r6b8EAX9QqVA2&_nc_ht=scontent-ord5-1.xx&oh=00_AfDnJ-7BIatEjLJfN6EhEV1sNeExoW9VvWd_2hqA4EH30w&oe=65D47F5A'],[],M
"১৯২১ সনের এক সকালে ফুটবল এসোসিয়েশন তথা এফএ একটা বিবৃতি প্রকাশ করে। 
ফুটবল এসোসিয়েশন হচ্ছে ইংল্যান্ডের ফুটবলের নিয়ন্ত্রক সংস্থা। অন্য দেশের মত তাদের নামের আগে ইংল্যান্ড কথাটা না থাকার কারণ তারা পৃথিবীর প্রথম ফুটবল সংস্থা। এক সময় তারা ফুটবলেরই নিয়ন্ত্রণের কেন্দ্রে ছিল। যাকে আমরা ফুটবল হিসেবে চিনি, রাগবী এবং অন্যন্যা ফুটবলের নিয়মের সাথে এই ফুটবলকে আলাদা করতে প্রায়ই এ্যাসোসিয়েশন ফুটবল নামে ডাকা হয়। এই এ্যাসোসিয়েশনও তাদের নামের কারণে এসেছে। এমন কি বিশ্ব ফুটবলের নিয়ন্ত্রক সংস্থা ফিফা হলেও ফুটবলের আইন তৈরির ক্ষমতা কালক্রমে না না সময়ে পরিবর্তন হয়েও এখনও এফএ এবং ইউকের আরো তিন ফেডারেশনের হাতে বেশ ভালো ভাবেই রয়েছে। তারা চারজন যদি একমত হয় কোন আইন পরিবর্তন না করার পক্ষে, তাহলে ফিফার একার পক্ষে সেটা করা সম্ভব নয়। 
যাইহোক, ফুটবলের এই ইতিহাস নিয়ে অন্যদিন লিখবো। আপাতত ফুটবল এ্যাসোসিয়েশনের ১৯২১ সনে দেয়া সেই বিবৃতিটা তুলে ধরছি।  
""The game of football is quite unsuitable for females and ought not to be encouraged.""
এই বিবৃতি দিয়ে তারা মেয়েদের জন্যে ফুটবল খেলা নিষিদ্ধ করে ইংল্যান্ডে। পরবর্তীতে প্রায় ৫০ বছর সেটা বলবৎ ছিল। এই সময়ে পৃথিবী এগিয়ে গিয়েছে কিন্তু ইংল্যান্ডে মেয়েদের ফুটবল খেলা থমকে থেকেছে বছরের পর বছর। 
তারপর যখন খেলা আবার শুরু হলো তখনও মেয়েরা মুখোমুখি হতে থাকলো নতুন নতুন চ্যালেঞ্জের। এ গল্প পৃথিবীর কোন উন্নয়নশীল দেশের নয়। খোদ যারা আধুনিক সময়ে বিশ্বের অগ্রগতিতে বিভিন্ন অবদান রেখেছে বলে দাবী করে (এবং অনেক ক্ষেত্রে সেটা সত্যও), তাদের সমাজের। 
সেই মেয়েরা গত দুই বিশ্বকাপে পরপর সেমিফাইনালে খেলেছে। সর্বশেষ ইউরোপিয়ান চ্যাম্পিয়ানশিপে আট বারের চ্যাম্পিয়ান জার্মানিকে হারিয়ে প্রথম বারের মত চ্যাম্পিয়ান হয় ২০২২ সনে (কোভিডের জন্যে ২০২১ এর ইউরো ২০২২ এ হয়েছে)। তারপর ২০২৩ এর বিশ্বকাপে অপরাজিত ফাইনালে উঠেছে।
আর ১ ঘণ্টা পরে শুরু হতে যাওয়া ফাইনালে ইংল্যান্ডের প্রতিপক্ষ আরেক ইউরোপিয়ান পরাশক্তি স্পেন। সেখানে ইংল্যান্ড জিতুক, সেই শুভ কামনা থাকবে তাদের জন্যে। 
তবে আজ ইংল্যান্ডের মেয়েরা যদি বিশ্বকাপ জিততে নাও পারে, তবুও তাদের অর্জনকে কোন ভাবে ছোট করে দেখার উপায় নেই। তাদের জন্যে ইউরো এবং বিশ্বকাপের পথ চলাটা শুধু খেলার মধ্যে সীমাবদ্ধ নয়। অনেকের জন্যে সেটা একটা লড়াই এবং আন্দোলনও বটে। সেই লড়াইয়ে তারা ইতোমধ্যেই জয়ী হয়েছে।",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/369601609_10160106515071549_7110669833331805082_n.jpg?stp=dst-jpg_s960x960&_nc_cat=108&ccb=1-7&_nc_sid=3635dc&_nc_ohc=X7WFabTCWNgAX9FK4yi&_nc_ht=scontent-ord5-1.xx&oh=00_AfADYueteV5Uz6owYI4_XF0ntTuMkKLD55gJM7hLY8vkcQ&oe=65D50185'],[],M
